acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
264.008,796.416,403.576,12.39,-29.4,-35.07
227.896,748.592,427.0,8.61,-34.65,-15.19
182.024,688.568,419.192,4.48,-39.48,0.49
147.864,650.016,414.312,-0.07,-43.47,11.06
128.832,610.976,400.648,-4.97,-47.18,15.68
73.688,555.344,376.736,-10.57,-50.89,13.79
116.632,592.92,415.288,-16.8,-54.74,5.11
94.184,613.904,362.096,-22.75,-59.22,-9.17
81.984,543.632,348.92,-28.35,-63.56,-26.67
151.28,499.224,362.584,-34.16,-67.55,-45.5
239.12,480.192,329.4,-39.9,-71.75,-62.72
286.456,446.032,308.904,-45.5,-76.02,-74.76
264.984,407.48,400.16,-51.59,-80.22,-81.76
212.28,471.408,413.336,-57.96,-84.28,-86.66
226.92,482.144,454.816,-63.98,-88.13,-90.86
205.448,572.424,396.256,-69.65,-91.98,-93.45
180.072,761.28,408.456,-74.34,-95.27,-93.66
218.624,779.824,448.472,-77.35,-98.07,-93.45
270.352,932.568,411.872,-79.73,-100.31,-93.52
373.32,1146.8,406.504,-80.29,-102.13,-93.38
819.352,1502.064,340.624,-77.49,-105.49,-93.8
257.176,1527.44,494.344,-69.72,-112.0,-95.13
94.184,1406.904,839.36,-61.11,-112.49,-92.54
334.768,1539.152,694.912,-52.08,-110.39,-84.77
476.288,1642.12,509.472,-41.3,-108.92,-75.18
508.008,1481.08,467.016,-29.96,-108.78,-64.89
339.648,1205.848,545.584,-21.63,-109.48,-53.62
274.256,1282.952,533.384,-16.52,-109.34,-39.69
238.632,1364.936,557.296,-10.64,-109.06,-24.78
181.048,1486.936,569.008,-3.01,-108.85,-11.97
152.256,1449.36,538.264,6.93,-108.64,-0.98
94.672,1422.52,453.352,17.57,-108.78,8.61
57.096,1304.912,357.704,28.63,-108.78,17.01
24.888,1203.408,295.728,39.2,-108.71,25.06
39.528,1009.672,200.08,48.44,-108.64,31.57
39.04,847.168,102.48,55.65,-108.43,35.42
8.296,815.448,55.632,61.18,-107.8,35.49
4.392,842.776,44.896,66.22,-106.89,29.19
56.608,972.584,46.848,72.1,-107.03,14.63
75.152,1042.856,68.808,80.08,-108.85,-7.28
80.032,991.128,84.912,89.39,-111.51,-29.4
139.568,948.184,99.552,98.7,-113.82,-44.52
156.16,896.456,106.872,107.17,-115.64,-48.65
168.36,847.168,122.976,114.31,-116.76,-41.93
184.464,792.512,131.272,119.91,-117.25,-27.09
189.344,696.376,98.576,123.41,-117.88,-8.96
194.712,590.48,62.952,124.6,-118.65,8.61
193.736,484.096,50.264,123.13,-119.77,22.61
218.136,414.8,42.944,119.35,-121.17,31.08
236.192,371.368,21.96,113.89,-123.13,33.81
242.536,352.824,4.392,107.38,-125.02,32.48
259.128,393.328,-20.496,100.1,-126.56,29.19
269.376,453.352,-66.368,92.68,-127.47,24.57
298.168,538.264,-99.064,85.26,-127.47,18.97
353.312,628.544,-119.56,78.12,-126.7,12.74
401.624,720.776,-104.432,71.4,-125.44,7.07
422.608,851.072,-104.432,65.03,-123.76,2.8
436.272,1015.528,-116.632,59.64,-121.31,0.35
445.544,1167.296,-88.816,55.37,-118.3,-1.68
474.824,1373.232,-40.504,52.5,-114.8,-5.11
572.424,1633.336,-30.744,51.94,-111.51,-10.08
690.032,1735.816,-16.104,53.9,-109.41,-16.52
798.856,1649.44,27.328,56.7,-108.78,-24.57
911.096,1549.888,32.208,58.52,-109.83,-33.81
976.976,1423.496,12.2,59.01,-112.21,-41.58
985.76,1273.68,26.352,58.1,-115.36,-42.98
959.896,1148.752,39.04,55.79,-118.51,-34.09
919.88,1059.448,49.288,52.43,-121.45,-15.26
857.904,951.6,66.856,48.16,-124.46,9.31
784.704,839.36,71.248,42.7,-127.54,34.23
702.72,721.752,87.84,35.77,-130.55,55.16
607.072,630.496,109.312,27.58,-133.49,69.79
510.936,558.76,112.728,18.34,-135.8,78.05
422.608,525.576,111.264,8.68,-137.34,81.9
349.408,506.056,109.8,-0.91,-137.83,83.3
307.928,489.464,77.104,-10.22,-137.55,82.88
289.384,508.984,22.936,-19.25,-136.71,80.99
257.664,553.392,-48.8,-27.44,-135.59,78.82
237.656,642.208,-131.76,-34.58,-134.12,77.91
205.936,741.272,-197.152,-40.11,-132.3,77.84
163.48,851.072,-232.776,-43.96,-130.13,78.4
131.76,960.384,-264.008,-46.2,-127.54,78.12
105.408,1052.616,-280.6,-46.83,-124.67,75.11
101.992,1155.584,-301.584,-46.13,-121.87,68.11
105.896,1242.448,-319.152,-44.03,-119.42,56.84
129.808,1312.72,-340.136,-40.81,-117.46,42.63
187.392,1319.064,-378.688,-36.89,-116.13,27.51
262.056,1282.464,-423.096,-33.18,-115.57,13.44
