acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-967,-107,244,2.17,-0.14,1.12
-969,-109,242,2.24,-0.14,0.91
-966,-113,244,2.1,-0.14,0.7
-962,-111,245,2.24,-0.14,0.42
-968,-110,246,2.31,-0.21,0.28
-968,-114,242,1.75,-0.21,0.28
-965,-123,240,1.33,-0.21,0.35
-965,-134,243,1.82,-0.14,0.56
-962,-133,243,3.22,0.0,0.63
-960,-127,246,4.69,0.07,0.91
-960,-126,251,5.11,0.07,1.33
-961,-132,247,4.62,0.35,1.68
-963,-134,245,4.62,0.56,1.96
-963,-136,242,5.32,0.77,2.31
-961,-138,241,5.95,0.98,2.66
-963,-133,243,6.79,1.12,2.87
-966,-114,249,8.4,1.12,2.87
-963,-105,248,8.26,1.19,3.01
-962,-95,248,6.58,1.33,3.15
-968,-91,255,5.6,1.4,3.57
-968,-85,254,4.2,1.47,3.43
-969,-63,252,3.43,1.33,3.01
-974,-47,253,2.24,1.05,2.73
-974,-41,249,-0.77,0.7,2.59
-977,-49,246,-4.27,0.42,2.45
-976,-65,241,-6.72,0.21,1.75
-977,-75,238,-7.14,-0.07,0.84
-974,-82,236,-6.79,-0.35,-0.14
-973,-90,233,-6.02,-0.49,-0.98
-971,-100,235,-4.83,-0.63,-1.54
-967,-106,237,-2.73,-0.77,-2.17
-965,-105,235,0.14,-0.84,-2.59
-970,-104,235,2.38,-0.91,-2.73
-969,-109,238,3.64,-0.91,-2.73
-970,-116,234,4.48,-0.91,-2.73
-968,-124,237,5.11,-0.91,-2.52
-963,-133,245,5.46,-0.98,-2.17
-960,-124,250,6.51,-1.05,-1.82
-961,-108,252,7.07,-0.91,-1.33
-961,-107,255,5.39,-0.84,-0.49
-961,-112,252,2.59,-0.77,0.35
-961,-118,249,0.35,-0.63,1.05
-964,-113,246,-0.77,-0.63,1.47
-968,-101,249,-1.54,-0.63,2.03
-965,-91,253,-3.22,-0.56,2.66
-960,-95,250,-5.74,-0.35,3.08
-965,-107,244,-7.28,-0.21,3.15
-971,-107,240,-6.58,-0.21,2.94
-971,-95,241,-4.83,-0.21,2.66
-970,-81,242,-3.78,-0.42,2.45
-973,-79,242,-3.85,-0.7,2.38
-971,-88,238,-4.62,-0.77,2.03
-972,-100,236,-4.48,-0.7,1.4
-972,-106,234,-2.94,-0.7,0.63
-971,-104,229,-0.91,-0.63,0.0
-972,-105,232,0.98,-0.63,-0.49
-969,-106,238,2.24,-0.7,-0.77
-966,-105,243,3.43,-0.77,-0.98
-967,-97,243,4.48,-0.84,-1.19
-968,-90,243,4.69,-0.91,-1.12
-970,-97,246,3.15,-0.91,-0.84
-966,-106,244,1.26,-0.91,-0.7
-962,-114,244,0.28,-0.91,-0.56
-961,-116,240,0.14,-0.91,-0.42
-965,-120,244,0.28,-0.84,0.0
-966,-115,244,0.28,-0.77,0.35
-965,-108,243,0.77,-0.7,0.7
-966,-112,242,0.28,-0.63,1.12
-965,-118,242,-0.28,-0.49,1.33
-963,-122,244,0.07,-0.35,1.4
-963,-122,244,1.05,-0.14,1.54
-964,-112,248,2.59,0.0,1.68
-964,-93,250,3.99,0.0,1.61
-966,-79,248,4.13,0.0,1.82
-968,-81,249,2.45,0.07,2.03
-969,-86,248,1.05,0.07,1.96
