acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-101,-26,-1000,0.49,0.07,0.35
-101,-22,-1002,0.98,0.21,0.42
-100,-19,-1002,1.26,0.35,0.42
-101,-17,-1006,1.19,0.56,0.56
-101,-21,-1003,0.98,0.42,0.63
-99,-21,-1007,0.63,0.28,0.63
-98,-27,-1010,0.77,0.14,0.56
-102,-28,-1009,0.84,-0.07,0.49
-105,-29,-1012,0.91,-0.21,0.35
-105,-32,-1013,1.54,-0.42,0.35
-104,-28,-1013,1.82,-0.63,0.35
-102,-24,-1014,1.68,-0.77,0.28
-102,-26,-1010,1.19,-1.05,0.21
-105,-25,-1012,0.77,-1.26,0.07
-104,-28,-1005,0.63,-1.54,0.0
-103,-29,-1001,0.42,-1.54,0.0
-103,-31,-1002,0.56,-1.33,0.0
-101,-30,-1000,0.84,-1.12,0.07
-103,-29,-1002,1.05,-0.98,0.14
-105,-29,-1001,1.19,-0.91,0.21
-107,-26,-1004,1.19,-0.77,0.21
-106,-27,-1001,1.12,-0.77,0.35
-105,-26,-1000,0.56,-0.77,0.35
-103,-27,-1001,0.28,-0.63,0.42
-100,-30,-1001,0.21,-0.56,0.49
-97,-31,-1004,0.07,-0.49,0.56
-95,-31,-1008,0.28,-0.42,0.63
-94,-31,-1004,0.21,-0.56,0.63
-92,-30,-1009,0.0,-0.7,0.63
-90,-30,-1007,-0.14,-0.77,0.49
-90,-27,-1008,-0.84,-0.84,0.56
-88,-32,-1012,-1.12,-0.98,0.49
-88,-31,-1009,-1.68,-1.12,0.42
-90,-34,-1008,-1.47,-1.12,0.35
-89,-36,-1004,-0.91,-1.12,0.21
-88,-35,-1001,-0.42,-0.98,0.21
-91,-33,-1004,-0.07,-0.77,0.28
-92,-30,-1007,0.28,-0.7,0.35
