acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
333,-65,930,0.56,-1.96,0.0
334,-67,927,0.49,-1.89,-0.07
335,-68,925,0.63,-1.75,-0.14
338,-64,919,1.05,-1.4,-0.21
343,-62,917,1.61,-1.12,-0.21
343,-69,917,1.68,-0.77,0.0
338,-68,916,1.89,-0.49,-0.21
336,-70,913,2.1,-0.28,-0.21
335,-77,911,2.1,0.14,-0.21
331,-82,916,2.17,0.49,-0.28
329,-82,923,2.59,0.77,-0.42
334,-77,926,3.5,0.91,-0.56
340,-73,925,4.34,0.84,-0.63
339,-69,925,5.25,0.98,-0.77
335,-62,926,5.95,1.12,-0.98
336,-54,931,6.02,1.19,-1.05
334,-43,937,5.04,1.26,-0.91
331,-35,941,3.08,1.19,-0.63
333,-39,947,0.28,1.19,-0.14
336,-44,948,-2.17,1.05,-0.21
336,-51,953,-3.92,0.98,-0.35
335,-61,960,-4.76,0.91,-0.42
335,-64,967,-4.62,0.7,-0.56
341,-72,973,-4.13,0.42,-0.42
344,-75,973,-3.64,0.21,-0.28
339,-76,975,-2.87,-0.07,-0.35
327,-68,977,-1.89,-0.56,-0.7
320,-60,974,-1.12,-1.47,-0.91
321,-59,970,-1.26,-2.24,-1.05
323,-59,972,-2.17,-2.45,-1.26
325,-49,968,-2.8,-2.73,-1.68
328,-45,962,-3.01,-3.15,-1.54
333,-51,954,-2.8,-3.29,-1.33
339,-44,944,-1.96,-3.22,-1.4
342,-41,939,-0.91,-3.08,-1.12
342,-41,931,-0.35,-2.73,-0.56
339,-43,925,-0.07,-2.17,0.07
336,-49,923,0.07,-1.4,0.7
333,-59,932,-0.07,-0.56,1.33
330,-57,931,0.21,0.14,1.33
329,-52,929,1.05,0.21,1.47
330,-55,922,1.75,-0.14,1.47
327,-60,915,2.52,-0.63,1.12
331,-64,912,3.15,-0.84,0.63
336,-64,913,3.36,-0.91,0.49
340,-59,916,3.15,-0.56,0.7
342,-56,919,2.8,-0.14,1.26
342,-57,924,2.17,0.42,1.75
339,-64,927,1.82,1.19,2.03
336,-62,928,2.17,1.75,1.89
336,-62,931,2.45,2.03,1.82
335,-68,932,2.03,1.96,1.68
333,-71,930,1.4,1.82,1.4
331,-76,933,0.42,1.82,1.12
328,-76,931,-0.35,1.75,0.77
329,-75,929,-1.05,1.68,0.63
329,-73,930,-1.54,1.75,0.42
331,-71,934,-2.03,1.82,0.28
328,-66,943,-2.38,2.1,0.07
322,-70,958,-2.87,2.17,0.14
317,-79,965,-3.01,2.38,0.0
318,-73,961,-1.89,2.31,-0.63
322,-77,964,-0.91,2.24,-0.63
321,-82,969,-0.42,2.17,-0.77
321,-73,979,-0.35,1.68,-0.91
325,-62,983,-0.56,0.98,-1.19
331,-52,983,-0.91,0.07,-1.33
334,-57,985,-1.54,-0.84,-1.33
329,-67,988,-1.96,-1.33,-1.33
323,-69,990,-1.96,-1.61,-1.47
320,-64,991,-1.68,-1.61,-1.26
321,-55,992,-1.26,-1.75,-1.05
323,-47,990,-0.91,-2.17,-0.98
325,-43,984,-0.56,-2.59,-1.05
327,-40,976,-0.63,-3.15,-1.33
332,-32,964,-0.84,-3.78,-1.61
335,-26,954,-1.47,-4.27,-1.47
333,-21,950,-2.66,-4.55,-1.19
330,-19,939,-3.5,-4.83,-0.84
332,-16,927,-3.43,-5.04,-0.28
338,-23,919,-3.29,-5.11,0.35
344,-32,907,-2.94,-4.76,0.98
347,-33,902,-2.24,-4.06,1.47
345,-36,903,-1.82,-3.22,2.31
340,-44,900,-1.19,-2.38,3.01
336,-54,896,-0.28,-1.75,3.57
332,-60,892,0.91,-1.12,3.64
330,-64,886,2.52,-0.7,3.43
329,-72,885,3.92,-0.28,3.29
329,-74,886,4.76,0.14,3.15
333,-77,888,5.11,0.56,3.22
335,-81,889,4.97,1.12,3.15
338,-79,894,5.04,1.75,2.94
337,-73,897,4.97,2.24,2.94
335,-71,901,4.48,2.66,2.87
335,-69,903,3.5,3.08,2.73
335,-72,905,2.03,3.29,2.52
333,-78,910,0.56,3.5,2.31
325,-88,917,-0.7,3.71,2.1
320,-90,923,-1.61,3.78,1.75
321,-89,926,-2.17,3.78,1.4
325,-85,929,-2.45,3.71,0.84
325,-86,937,-2.73,3.57,0.63
330,-88,948,-3.15,3.5,0.28
335,-78,953,-3.29,3.43,-0.42
338,-75,953,-3.29,3.15,-0.63
334,-86,955,-3.5,3.15,-0.56
324,-83,959,-3.36,3.29,-0.77
315,-76,966,-3.08,3.22,-0.63
311,-66,971,-3.08,3.01,-0.63
310,-57,970,-3.15,2.52,-0.63
314,-57,970,-3.36,1.89,-0.7
318,-56,966,-3.71,1.26,-0.91
319,-51,967,-4.27,0.84,-1.05
319,-49,968,-5.46,0.56,-0.84
319,-49,963,-7.0,0.28,-0.49
320,-57,962,-8.33,0.14,-0.07
321,-62,963,-8.75,0.28,0.0
324,-65,971,-8.19,0.49,0.14
330,-78,981,-7.14,0.7,0.35
327,-89,984,-5.53,0.7,0.56
321,-90,983,-3.5,0.63,0.63
317,-83,980,-1.4,0.35,0.56
315,-85,978,-0.21,0.07,0.77
312,-89,979,0.42,-0.21,0.7
312,-82,980,1.05,-0.56,0.42
313,-75,985,1.4,-1.19,0.35
316,-69,979,1.47,-1.75,0.21
315,-65,973,1.54,-2.31,0.21
317,-62,968,1.61,-2.59,0.07
320,-57,966,1.54,-2.73,0.07
320,-55,963,0.98,-2.8,0.35
320,-55,959,0.07,-2.8,0.77
319,-56,954,-0.84,-2.8,0.98
320,-55,947,-1.47,-2.73,1.12
323,-59,944,-2.31,-2.66,1.33
322,-71,943,-3.08,-2.59,1.54
319,-84,943,-3.36,-2.59,1.61
319,-91,942,-2.73,-2.52,1.47
320,-90,943,-1.61,-2.45,1.4
321,-90,942,-0.7,-2.38,1.61
323,-86,939,0.07,-2.45,1.47
