acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-713.923,15.266,-702.360,3.160,-1.261,0.204
-712.797,20.202,-702.119,3.083,-1.239,0.305
-713.097,21.837,-704.195,2.785,-1.115,0.352
-714.841,17.330,-705.092,2.669,-1.119,0.414
-717.888,15.733,-703.851,2.536,-1.070,0.437
-722.699,16.035,-705.458,2.585,-1.002,0.328
-723.980,13.269,-704.807,2.729,-0.935,0.208
-721.779,16.820,-701.531,2.502,-0.913,0.078
-720.955,23.536,-701.000,2.007,-0.890,-0.023
-722.319,25.126,-700.940,1.346,-0.847,-0.081
-724.000,26.000,-700.000,0.350,-0.980,-0.210
-722.481,22.817,-699.725,-0.383,-0.933,-0.343
-719.501,18.550,-702.407,-0.344,-0.842,-0.311
-718.667,17.396,-702.290,-0.213,-0.790,-0.225
-718.607,16.497,-699.355,-0.151,-0.597,-0.206
-715.083,15.741,-699.256,0.292,-0.563,-0.215
-711.592,16.454,-701.522,1.005,-0.436,-0.197
-713.238,19.116,-703.080,1.488,-0.198,-0.056
-715.845,17.306,-704.780,1.534,-0.142,0.068
-718.275,14.843,-707.660,1.881,-0.085,0.021
-720.684,16.384,-707.518,2.424,-0.060,-0.055
-720.437,18.153,-705.815,2.229,-0.075,-0.094
-719.020,21.960,-704.078,1.596,-0.080,-0.210
-713.770,24.304,-704.511,1.162,-0.172,-0.409
-707.446,23.830,-707.409,0.941,-0.209,-0.489
-709.000,21.000,-709.000,0.490,-0.210,-0.420
-712.014,16.468,-709.197,0.025,-0.217,-0.406
-709.995,14.534,-706.796,0.103,-0.154,-0.570
-707.223,12.198,-705.286,0.542,-0.114,-0.682
-707.083,10.004,-706.887,1.253,0.023,-0.520
-708.602,8.304,-708.299,2.054,0.187,-0.391
-711.839,8.446,-709.112,2.843,0.209,-0.331
-713.998,11.098,-708.910,3.544,0.210,-0.283
-712.949,10.083,-706.261,3.850,0.208,-0.410
-717.334,11.925,-704.584,3.638,0.267,-0.436
-722.069,14.816,-707.232,3.588,0.257,-0.401
-721.367,11.985,-707.486,4.149,0.146,-0.443
-725.133,13.686,-706.852,4.165,0.156,-0.380
-726.661,15.846,-706.477,3.869,0.108,-0.358
-724.868,11.204,-703.677,3.833,-0.015,-0.432
-724.000,9.000,-704.000,3.570,-0.070,-0.490
-721.233,9.096,-704.180,3.446,-0.076,-0.492
-720.523,8.748,-703.101,3.168,-0.019,-0.489
-717.341,9.786,-702.810,2.674,0.038,-0.462
-715.518,9.947,-703.180,2.388,0.112,-0.388
-715.528,10.106,-704.366,2.133,0.140,-0.462
-713.736,9.900,-706.762,1.816,0.150,-0.474
