@relation 'MLC'

@attribute F1_MEAN_ACC_X numeric
@attribute F2_VARIANCE_ACC_X numeric
@attribute F3_ENERGY_ACC_X numeric
@attribute F4_PEAK_TO_PEAK_ACC_X numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_MAXIMUM_ACC_X numeric
@attribute F7_MEAN_ACC_Y numeric
@attribute F8_MINIMUM_ACC_Y numeric
@attribute F9_MAXIMUM_ACC_Y numeric
@attribute F10_MEAN_ACC_Z numeric
@attribute F11_ENERGY_ACC_Z numeric
@attribute F12_MINIMUM_ACC_Z numeric
@attribute F13_MAXIMUM_ACC_Z numeric
@attribute F14_ABS_MEAN_ACC_V numeric
@attribute F15_ABS_MINIMUM_ACC_V numeric
@attribute class {stationary, walking, running, cycling}

@data
-0.0193634, 0.000148058, 0.0366211, 0.053894, -0.038269, 0.015625, 0.879883, 0.852051, 0.90918, 0.472168, 15.5469, 0.456299, 0.502441, 1, 0.974121, stationary
-0.0261841, 2.81334e-05, 0.0499878, 0.0288086, -0.041748, -0.0129395, 0.887695, 0.871582, 0.904297, 0.460205, 14.7891, 0.44458, 0.473877, 1.00098, 0.986816, stationary
0.0856934, 0.00413895, 0.803711, 0.227173, -0.0445557, 0.182617, 0.753906, 0.613281, 0.966309, 0.626953, 28.4844, 0.44873, 0.76416, 1, 0.862305, stationary
0.110718, 3.05176e-05, 0.860352, 0.0223389, 0.0992432, 0.121582, 0.650879, 0.634766, 0.663574, 0.748535, 39.25, 0.733398, 0.761719, 0.999023, 0.978516, stationary
0.0966187, 3.05176e-05, 0.655762, 0.0267944, 0.083313, 0.110107, 0.650879, 0.633789, 0.665527, 0.749023, 39.3438, 0.731934, 0.766113, 0.998047, 0.983398, stationary
0.103455, 3.8147e-05, 0.751953, 0.0233765, 0.0910034, 0.11438, 0.644043, 0.629395, 0.654297, 0.755371, 40.125, 0.738281, 0.768555, 0.999023, 0.979492, stationary
0.0959473, 3.05176e-05, 0.646973, 0.0222168, 0.0874023, 0.109619, 0.638672, 0.630371, 0.653809, 0.755371, 40.0938, 0.742676, 0.779785, 0.999023, 0.980469, stationary
0.0921631, 3.8147e-05, 0.597168, 0.026123, 0.0786133, 0.104736, 0.643066, 0.629883, 0.653809, 0.754395, 40.1563, 0.744141, 0.770996, 0.999023, 0.983398, stationary
0.0953979, 7.62939e-06, 0.637695, 0.020813, 0.0845337, 0.105347, 0.63916, 0.628906, 0.648926, 0.755859, 40.2188, 0.742676, 0.770508, 0.998047, 0.984863, stationary
0.088562, 4.57764e-05, 0.552246, 0.0357056, 0.0713501, 0.107056, 0.640137, 0.626465, 0.651855, 0.755859, 40.1563, 0.741699, 0.772461, 0.998047, 0.98291, stationary
0.139282, 0.00379944, 1.62402, 0.2323, 0.0792236, 0.311523, 0.739258, 0.619141, 1.03125, 0.621094, 29.4375, 0.233398, 0.77832, 1.00391, 0.947266, stationary
0.187988, 0.000701904, 2.52344, 0.152222, 0.139526, 0.291748, 0.849121, 0.685547, 0.932617, 0.48291, 16.375, 0.443848, 0.544922, 0.99707, 0.865723, stationary
0.189331, 3.05176e-05, 2.51367, 0.0322266, 0.166016, 0.198242, 0.849609, 0.816895, 0.890625, 0.486084, 16.5625, 0.458984, 0.536133, 1.00098, 0.969238, stationary
0.194214, 9.15527e-05, 2.64844, 0.0177002, 0.185669, 0.203369, 0.848145, 0.833496, 0.865723, 0.489258, 16.7031, 0.472168, 0.518066, 0.999023, 0.982422, stationary
0.197998, 6.10352e-05, 2.75, 0.0175781, 0.189453, 0.207031, 0.849121, 0.823242, 0.875488, 0.48291, 16.3438, 0.461914, 0.510254, 0.999023, 0.97998, stationary
0.19873, 6.10352e-05, 2.76953, 0.0168457, 0.190186, 0.207031, 0.852539, 0.837402, 0.871094, 0.476318, 15.875, 0.458984, 0.493408, 1, 0.984375, stationary
0.201416, 6.10352e-05, 2.84375, 0.0270996, 0.191895, 0.218994, 0.86377, 0.843262, 0.904297, 0.460693, 14.8047, 0.424805, 0.492676, 0.999023, 0.973633, stationary
0.141724, 0.00254822, 1.58398, 0.218018, 0.0563965, 0.274414, 0.760742, 0.638184, 1.04883, 0.610352, 27.1719, 0.326172, 0.75293, 0.998047, 0.862793, stationary
0.111145, 0.000350952, 0.88916, 0.127441, 0.0263672, 0.153809, 0.688477, 0.624023, 0.748535, 0.713867, 35.5625, 0.655273, 0.760742, 0.999023, 0.914551, stationary
0.098999, 0.000816345, 0.743652, 0.12146, 0.0604248, 0.181885, 0.683105, 0.635254, 0.782715, 0.71582, 36.0938, 0.563477, 0.760742, 0.99707, 0.9375, stationary
0.0949097, 2.28882e-05, 0.632324, 0.0247803, 0.0828247, 0.107605, 0.641113, 0.630859, 0.65332, 0.755859, 40.1563, 0.739258, 0.772461, 0.998047, 0.983887, stationary
0.0969238, 6.10352e-05, 0.661621, 0.0317383, 0.0796509, 0.111389, 0.646484, 0.628418, 0.665527, 0.75293, 39.6875, 0.733887, 0.772461, 0.998047, 0.981445, stationary
0.1427, 0.00189209, 1.55859, 0.160645, 0.0906372, 0.251221, 0.654785, 0.560547, 0.779785, 0.733887, 37.75, 0.620605, 0.766602, 0.995117, 0.915527, stationary
0.137329, 0.00167847, 1.4375, 0.148804, 0.0831299, 0.231934, 0.837402, 0.655273, 0.90332, 0.524902, 19.3906, 0.439453, 0.630859, 1, 0.896484, stationary
0.108765, 5.34058e-05, 0.832031, 0.0332031, 0.0908203, 0.124023, 0.843262, 0.831055, 0.85498, 0.52832, 19.5156, 0.516602, 0.541504, 1, 0.989258, stationary
0.116394, 4.57764e-05, 0.952148, 0.0217896, 0.10675, 0.12854, 0.841797, 0.828613, 0.854492, 0.529297, 19.6094, 0.512207, 0.543945, 1, 0.984863, stationary
0.110168, 0, 0.848633, 0.0280151, 0.0977173, 0.125732, 0.842285, 0.828613, 0.854492, 0.527344, 19.4219, 0.512695, 0.541016, 0.999023, 0.983887, stationary
0.116516, 0, 0.949707, 0.0186157, 0.105835, 0.124451, 0.841309, 0.827148, 0.851563, 0.52832, 19.5156, 0.512207, 0.54248, 1.00098, 0.986816, stationary
0.111328, 0, 0.868164, 0.0291748, 0.0953979, 0.124573, 0.84082, 0.824219, 0.852051, 0.529297, 19.4844, 0.508789, 0.540039, 1.00098, 0.98584, stationary
0.116394, 0, 0.948242, 0.0195923, 0.10675, 0.126343, 0.841797, 0.830078, 0.849609, 0.527344, 19.4375, 0.510742, 0.538574, 1, 0.985352, stationary
0.113281, 0, 0.897461, 0.0241089, 0.10199, 0.126099, 0.841797, 0.83252, 0.847656, 0.52832, 19.5313, 0.51416, 0.543457, 1, 0.987793, stationary
0.114502, 0, 0.91748, 0.0266724, 0.0984497, 0.125122, 0.841797, 0.828613, 0.854004, 0.527344, 19.4688, 0.512695, 0.539551, 1, 0.985352, stationary
0.115601, 4.57764e-05, 0.938965, 0.0230103, 0.10321, 0.126221, 0.841309, 0.825684, 0.850098, 0.526855, 19.3438, 0.509277, 0.543945, 0.999023, 0.97998, stationary
0.117859, 2.28882e-05, 0.974609, 0.020874, 0.108643, 0.129517, 0.841797, 0.825195, 0.850586, 0.526855, 19.3906, 0.506836, 0.541016, 1, 0.98584, stationary
0.117065, 0, 0.958984, 0.0200806, 0.108826, 0.128906, 0.842285, 0.830566, 0.851563, 0.527832, 19.3594, 0.511719, 0.541504, 1, 0.984863, stationary
0.113647, 3.8147e-05, 0.907227, 0.029541, 0.0959473, 0.125488, 0.841309, 0.828125, 0.847656, 0.527344, 19.375, 0.513184, 0.538086, 1, 0.984375, stationary
0.113525, 0.000114441, 0.910156, 0.0228882, 0.100586, 0.123474, 0.842773, 0.829102, 0.852051, 0.526367, 19.4063, 0.505371, 0.537598, 1, 0.976563, stationary
0.118469, 0, 0.980957, 0.0205078, 0.105835, 0.126343, 0.84082, 0.825684, 0.84668, 0.527344, 19.4219, 0.509277, 0.538574, 0.999023, 0.98291, stationary
0.111755, 0, 0.874023, 0.0244751, 0.100098, 0.124573, 0.841309, 0.831055, 0.852539, 0.527832, 19.4219, 0.51709, 0.539063, 0.999023, 0.987793, stationary
0.115601, 5.34058e-05, 0.939453, 0.0252075, 0.101257, 0.126465, 0.842285, 0.830078, 0.854004, 0.526855, 19.3594, 0.513672, 0.537109, 1, 0.985352, stationary
0.115356, 4.57764e-05, 0.93457, 0.0341797, 0.0948486, 0.129028, 0.841309, 0.828125, 0.850586, 0.52832, 19.4375, 0.512207, 0.541016, 1, 0.986816, stationary
0.111816, 2.28882e-05, 0.876953, 0.0267334, 0.0983887, 0.125122, 0.842285, 0.828125, 0.853027, 0.527344, 19.4063, 0.512207, 0.54248, 1, 0.981934, stationary
0.115845, 0, 0.936035, 0.0230713, 0.101257, 0.124329, 0.840332, 0.827148, 0.848145, 0.529785, 19.625, 0.513184, 0.544434, 1, 0.985352, stationary
0.0892944, 0.00167847, 0.675781, 0.199341, -0.0157471, 0.183594, 0.812988, 0.696289, 0.97168, 0.568848, 22.6563, 0.517578, 0.669434, 0.998047, 0.911133, stationary
0.0991821, 8.39233e-05, 0.694336, 0.0604248, 0.0688477, 0.129272, 0.802734, 0.777832, 0.833496, 0.585938, 23.9063, 0.558105, 0.603516, 0.999023, 0.982422, stationary
0.0656128, 0.00439835, 0.609375, 0.38916, -0.157959, 0.231201, 0.807129, 0.513184, 1.55273, 0.570313, 23.2344, 0.43457, 0.774414, 1.00098, 0.780273, stationary
0.0209045, 3.88622e-05, 0.0333252, 0.0289307, 0.00921631, 0.038147, 0.885742, 0.876465, 0.902832, 0.45459, 14.4219, 0.439453, 0.46582, 0.999023, 0.984863, stationary
0.0266418, 4.91142e-05, 0.0531616, 0.0479126, 0.0153198, 0.0632324, 0.891113, 0.862793, 0.911621, 0.453857, 14.4453, 0.429199, 0.511719, 1.00098, 0.981934, stationary
-0.713379, 0.124512, 44.3438, 1.28711, -1.16992, 0.117554, 0.474365, -0.103577, 0.950195, 0.126709, 5.14844, -0.326172, 0.498535, 1.01563, 0.858887, stationary
-0.126709, 0.0224304, 2.69531, 0.738281, -0.703613, 0.0344238, 0.769043, 0.505371, 1.00684, 0.574707, 24.3125, 0.201782, 0.896484, 0.991699, 0.810059, stationary
-0.0592346, 5.72205e-06, 0.246094, 0.0223999, -0.0700684, -0.0476685, 0.803711, 0.777832, 0.817383, 0.589355, 24.1406, 0.569336, 0.601074, 0.998047, 0.980957, stationary
-0.0611877, 7.62939e-06, 0.262695, 0.0168457, -0.0709839, -0.0541382, 0.805176, 0.788086, 0.813965, 0.588867, 24.1094, 0.569336, 0.599609, 0.999023, 0.984863, stationary
-0.0601501, 2.28882e-05, 0.254883, 0.0233765, -0.0737305, -0.050354, 0.806641, 0.789551, 0.819824, 0.585938, 23.9375, 0.569824, 0.59668, 0.998047, 0.983887, stationary
-0.0608521, 3.24249e-05, 0.261475, 0.0189819, -0.0696411, -0.0506592, 0.806152, 0.786621, 0.822754, 0.584961, 23.9688, 0.572754, 0.59668, 0.999023, 0.984375, stationary
-0.0598145, 5.72205e-06, 0.250977, 0.0177002, -0.0690308, -0.0513306, 0.807617, 0.791992, 0.821777, 0.585449, 23.8594, 0.566895, 0.597168, 0.999023, 0.98584, stationary
-0.238159, 0.0942993, 10.5703, 0.881836, -0.884766, -0.00286865, 0.772461, -0.0286255, 1.12305, 0.479736, 17.7969, 0.120178, 0.662109, 1.00977, 0.827637, stationary
-0.79834, 0, 44.3125, 0.134766, -0.830566, -0.695801, 0.401855, 0.0404663, 0.612305, 0.435059, 13.3594, 0.311035, 0.529297, 0.99707, 0.813477, stationary
-0.801758, 0, 44.5938, 0.0136719, -0.803711, -0.790039, 0.410645, 0.396729, 0.421631, 0.431885, 13.0547, 0.417725, 0.446777, 0.999023, 0.987793, stationary
-0.802246, 0, 44.8125, 0.0341797, -0.813477, -0.779297, 0.410889, 0.387939, 0.433838, 0.427002, 12.7578, 0.405029, 0.450195, 0.998047, 0.971191, stationary
-0.803223, 0, 44.8125, 0.0180664, -0.809082, -0.791016, 0.415039, 0.399414, 0.423828, 0.422852, 12.5156, 0.411865, 0.434082, 0.998047, 0.988281, stationary
-0.801758, 0, 44.75, 0.0146484, -0.808105, -0.793457, 0.416748, 0.404053, 0.428467, 0.422119, 12.4766, 0.405518, 0.434082, 0.999023, 0.986328, stationary
-0.804688, 0, 45, 0.0151367, -0.807617, -0.79248, 0.417725, 0.406982, 0.429199, 0.418213, 12.2656, 0.401123, 0.427979, 0.998047, 0.983887, stationary
-0.805664, 0, 45, 0.0161133, -0.811035, -0.794922, 0.418457, 0.405029, 0.430908, 0.416748, 12.1172, 0.401367, 0.428223, 0.999023, 0.984863, stationary
-0.805664, 0, 45.125, 0.0166016, -0.810059, -0.793457, 0.418457, 0.407227, 0.429199, 0.41626, 12.1406, 0.4021, 0.429688, 0.999023, 0.987305, stationary
-0.805664, 0, 45.1875, 0.0161133, -0.80957, -0.793457, 0.416016, 0.404785, 0.429688, 0.416016, 12.0859, 0.397217, 0.433594, 0.999023, 0.984863, stationary
-0.806641, 0, 45.1875, 0.0141602, -0.809082, -0.794922, 0.417725, 0.406494, 0.426514, 0.41333, 11.9844, 0.400391, 0.425293, 0.999023, 0.986328, stationary
-0.805664, 0, 45.25, 0.0205078, -0.812012, -0.791504, 0.416748, 0.405273, 0.435059, 0.415039, 12.0781, 0.394043, 0.428711, 0.998047, 0.973145, stationary
-0.806152, 0, 45.2813, 0.0170898, -0.811523, -0.794434, 0.417236, 0.403076, 0.428223, 0.412598, 11.8984, 0.395996, 0.430908, 0.998047, 0.98584, stationary
-0.807617, 0, 45.3438, 0.0180664, -0.813965, -0.795898, 0.416016, 0.402832, 0.427979, 0.414063, 12, 0.400879, 0.430176, 0.998047, 0.986328, stationary
-0.807129, 0, 45.2188, 0.0141602, -0.810059, -0.795898, 0.418457, 0.401367, 0.43457, 0.412842, 11.9375, 0.401123, 0.425537, 0.999023, 0.986816, stationary
-0.806152, 0, 45.3125, 0.0161133, -0.811035, -0.794922, 0.419922, 0.410156, 0.43042, 0.408936, 11.7578, 0.396973, 0.420166, 0.999023, 0.984863, stationary
-0.807129, 0, 45.3438, 0.0170898, -0.812012, -0.794922, 0.415771, 0.398682, 0.427002, 0.414307, 11.9844, 0.398193, 0.430176, 0.998047, 0.984863, stationary
-0.820313, 0, 47, 0.10498, -0.897949, -0.792969, 0.401855, 0.229858, 0.459229, 0.396729, 11.0078, 0.324463, 0.430908, 0.998047, 0.964355, stationary
-0.888184, 0.00439453, 55.5625, 0.0727539, -0.924316, -0.851563, 0.239868, 0.124817, 0.291504, 0.363037, 9.21875, 0.336426, 0.38916, 0.996094, 0.947754, stationary
-0.879883, 0.00439453, 54.5313, 0.0244141, -0.894043, -0.869629, 0.288574, 0.268799, 0.310303, 0.349854, 8.53906, 0.33374, 0.361084, 0.996094, 0.98291, stationary
-0.880371, 0.00439453, 54.5625, 0.0288086, -0.896484, -0.867676, 0.30127, 0.272217, 0.320801, 0.340088, 8.09375, 0.322021, 0.353516, 0.99707, 0.979004, stationary
-0.876465, 0.00537109, 54.1563, 0.0200195, -0.88916, -0.869141, 0.3125, 0.296631, 0.327148, 0.34082, 8.125, 0.323975, 0.352295, 0.996094, 0.980469, stationary
-0.931152, 0.00195313, 60.8438, 0.34082, -1.19043, -0.849609, 0.180786, -0.200317, 0.380371, 0.30835, 6.78516, 0.204834, 0.377197, 1.01563, 0.969238, stationary
-0.391846, 0.125977, 19.5781, 1.16211, -0.952148, 0.209717, 0.709961, 0.0928955, 0.993164, 0.380127, 12.4766, 0.0957642, 0.661133, 0.999023, 0.828613, stationary
0.336426, 0.0257568, 9.72656, 0.563477, 0.121277, 0.68457, 0.85791, 0.559082, 1.09375, 0.308105, 7.36328, 0.168335, 0.612305, 0.99707, 0.832031, stationary
0.291016, 0.00170898, 6.05078, 0.161987, 0.220581, 0.382568, 0.857422, 0.663574, 0.984863, 0.411865, 12.0859, 0.289063, 0.501953, 1.00098, 0.853516, stationary
0.277832, 0.00177002, 5.53125, 0.164917, 0.231323, 0.39624, 0.874512, 0.799316, 0.913086, 0.388672, 10.625, 0.323242, 0.443115, 1, 0.949707, stationary
0.261475, 0.00012207, 4.79297, 0.0354004, 0.242432, 0.277832, 0.883789, 0.861328, 0.900391, 0.381592, 10.2109, 0.335938, 0.416016, 1, 0.983887, stationary
0.284668, 0.000183105, 5.6875, 0.0263672, 0.27124, 0.297607, 0.898926, 0.884277, 0.912598, 0.337891, 7.98438, 0.31543, 0.36499, 1.00195, 0.984375, stationary
0.296387, 0.000366211, 6.17578, 0.119385, 0.276611, 0.395996, 0.891602, 0.687012, 0.983887, 0.355957, 9.00781, 0.312988, 0.535156, 1.00781, 0.862793, stationary
0.00110912, 0.0173492, 1.21484, 0.540527, -0.158691, 0.381592, 0.869629, 0.604004, 1.09375, 0.437744, 14.3516, 0.279785, 0.714844, 0.992676, 0.83252, stationary
-0.0543823, 0.0161133, 1.33594, 0.470703, -0.352783, 0.117859, 0.806641, 0.528809, 1.05469, 0.555664, 22.625, 0.327148, 0.812012, 1.00195, 0.775879, stationary
-0.554688, 0.0759277, 26.8594, 0.758301, -0.951172, -0.192993, 0.599121, 0.356934, 0.887695, 0.468994, 18.4063, 0.180054, 0.814453, 1.01074, 0.856445, stationary
-0.863281, 0.00244141, 52.3438, 0.334473, -1.00195, -0.66748, 0.39209, 0.193848, 0.563965, 0.306641, 6.75391, 0.172363, 0.477295, 0.998047, 0.726074, stationary
-0.859375, 0.000976563, 51.7813, 0.0717773, -0.899414, -0.827637, 0.359619, 0.298096, 0.445801, 0.342529, 8.26563, 0.293945, 0.383789, 0.995117, 0.945313, stationary
-0.845215, 0.000488281, 50.0625, 0.0317383, -0.86084, -0.829102, 0.354492, 0.330322, 0.376221, 0.375244, 9.875, 0.354248, 0.398193, 0.994629, 0.980469, stationary
-0.839844, 0, 49.1563, 0.0273438, -0.849121, -0.821777, 0.366699, 0.344238, 0.390625, 0.383057, 10.2578, 0.365479, 0.398438, 0.996094, 0.983398, stationary
-0.831543, 0.00195313, 48.5313, 0.097168, -0.873535, -0.776367, 0.372559, 0.297119, 0.463379, 0.389404, 10.6406, 0.323975, 0.423584, 0.990723, 0.964844, stationary
-0.862793, 0.00292969, 52.3438, 0.1875, -0.930176, -0.742676, 0.379639, -0.166748, 0.672363, 0.318115, 7.93359, 0.202148, 0.648926, 1.01074, 0.906738, stationary
-0.856445, 0.000976563, 51.4063, 0.0615234, -0.895508, -0.833984, 0.369141, 0.303711, 0.432129, 0.338867, 8.04688, 0.293457, 0.365234, 0.99707, 0.970703, stationary
-0.851563, 0.00439453, 51.0625, 0.0273438, -0.871582, -0.844238, 0.376953, 0.352051, 0.40625, 0.336182, 7.88672, 0.319824, 0.350098, 0.996094, 0.98291, stationary
-0.848633, 0.00244141, 50.5938, 0.0258789, -0.862305, -0.836426, 0.384766, 0.369141, 0.397217, 0.34082, 8.10938, 0.327881, 0.356689, 0.99707, 0.982422, stationary
-0.848633, 0.00390625, 50.6875, 0.0175781, -0.861816, -0.844238, 0.382324, 0.365479, 0.400391, 0.338623, 8.00781, 0.326416, 0.349121, 0.99707, 0.983398, stationary
-0.848145, 0.000488281, 50.4063, 0.0258789, -0.861816, -0.835938, 0.383301, 0.365967, 0.406738, 0.343994, 8.28125, 0.330078, 0.356689, 0.99707, 0.981934, stationary
-0.840332, 0, 49.375, 0.0249023, -0.849121, -0.824219, 0.407715, 0.385986, 0.426758, 0.341553, 8.20313, 0.32666, 0.36377, 0.99707, 0.983398, stationary
-0.838867, 0, 49.0625, 0.0288086, -0.850098, -0.821289, 0.407227, 0.388428, 0.429199, 0.346191, 8.41406, 0.328857, 0.363525, 0.99707, 0.983398, stationary
-0.830566, 0.00292969, 48.5, 0.0458984, -0.861816, -0.815918, 0.4104, 0.386719, 0.455078, 0.349365, 8.55469, 0.331055, 0.361572, 0.994629, 0.975098, stationary
-0.852051, 0.00341797, 51.0625, 0.0551758, -0.874023, -0.818848, 0.374512, 0.330078, 0.456055, 0.342041, 8.17969, 0.324707, 0.358154, 0.99707, 0.976563, stationary
-0.846191, 0, 50.0313, 0.104492, -0.932617, -0.828125, 0.390625, 0.348389, 0.415527, 0.353027, 8.71875, 0.330811, 0.4375, 0.999023, 0.978027, stationary
-0.130981, 0.0838013, 7.06641, 1.03711, -0.894043, 0.1427, 0.92041, 0.38916, 1.24902, 0.16272, 2.55273, -0.0263672, 0.44873, 1.00195, 0.591309, stationary
-0.460205, 0.171997, 26.875, 1.02539, -0.896973, 0.12793, 0.677734, 0.28833, 1.17871, 0.284668, 6.76563, 0.0621948, 0.524902, 0.99707, 0.51416, stationary
-0.692871, 0.124512, 42.3125, 1.28125, -1.07422, 0.207397, 0.488281, 0.355225, 1.01074, 0.320801, 7.98047, 0.085022, 0.584961, 0.98291, 0.60498, stationary
0.163696, 0.00479126, 2.21094, 0.289551, 0.0568848, 0.346436, 0.98291, 0.585449, 1.54102, 0.164429, 2.47266, -0.0334473, 0.348633, 1.01855, 0.688965, stationary
0.206421, 0.00326538, 3.21094, 0.267334, 0.0775757, 0.344971, 0.962402, 0.679688, 1.33984, 0.192627, 2.94336, 0.0222778, 0.34668, 1.00684, 0.748047, stationary
0.263428, 0.00311279, 5.07813, 0.272217, 0.102966, 0.375244, 0.956055, 0.592285, 1.30371, 0.0761719, 0.59082, -0.0628052, 0.219604, 1.00098, 0.689941, stationary
0.0230713, 0.0375061, 2.66211, 0.773926, -0.504395, 0.269531, 0.925781, 0.615234, 1.57813, 0.314941, 8.875, -0.10321, 0.666016, 1.00977, 0.665039, stationary
0.0663452, 0.00996399, 1.00586, 0.555664, -0.263916, 0.291504, 0.945313, 0.56543, 1.53809, 0.31958, 7.375, 0.177734, 0.462402, 1.00586, 0.669434, stationary
0.117249, 0.00479126, 1.29785, 0.393066, -0.0761108, 0.316895, 0.958496, 0.682617, 1.28809, 0.241943, 4.85156, 0.0131226, 0.657227, 1.00293, 0.773926, stationary
-0.508789, 0.200928, 32.1875, 1.27637, -1.09766, 0.178833, 0.620605, 0.320801, 1.0625, 0.324463, 7.67578, 0.192993, 0.468506, 1.00195, 0.75, stationary
-0.850586, 0, 50.625, 0.0864258, -0.89502, -0.808594, 0.370361, 0.277588, 0.430176, 0.349365, 8.59375, 0.320313, 0.401367, 0.991699, 0.936523, stationary
-0.854492, 0.000976563, 51.1875, 0.0385742, -0.874023, -0.835449, 0.365967, 0.323242, 0.399414, 0.350098, 8.625, 0.324463, 0.378662, 0.99707, 0.965332, stationary
-0.852051, 0.00341797, 51.0625, 0.0288086, -0.869629, -0.84082, 0.364258, 0.345947, 0.381104, 0.347412, 8.47656, 0.335205, 0.361328, 0.996094, 0.976563, stationary
-0.84375, 0.00244141, 50.0313, 0.046875, -0.869629, -0.822754, 0.384033, 0.336182, 0.416016, 0.350098, 8.60938, 0.330811, 0.378174, 0.995117, 0.974121, stationary
-0.849121, 0.00244141, 50.6563, 0.0917969, -0.895508, -0.803711, 0.384766, 0.302734, 0.477051, 0.344482, 8.32813, 0.306152, 0.365723, 0.996094, 0.96582, stationary
-0.857422, 0, 51.5, 0.0571289, -0.886719, -0.82959, 0.350342, 0.303711, 0.411621, 0.352539, 8.71875, 0.297119, 0.397705, 0.994629, 0.962891, stationary
-0.86377, 0, 52.2188, 0.19873, -0.967773, -0.769043, 0.328613, 0.114502, 0.466553, 0.363525, 9.39844, 0.300293, 0.507324, 0.99707, 0.928223, stationary
-0.855469, 0, 51.1875, 0.115723, -0.912598, -0.796875, 0.390381, 0.22644, 0.478271, 0.328125, 7.78516, 0.244629, 0.500977, 1.00098, 0.952148, stationary
-0.852539, 0.00195313, 51.0313, 0.0283203, -0.868164, -0.839844, 0.332275, 0.307373, 0.3479, 0.373291, 9.74219, 0.352295, 0.385742, 0.992676, 0.973145, stationary
-0.850586, 0.00488281, 51, 0.0219727, -0.867188, -0.845215, 0.345459, 0.322754, 0.366455, 0.366943, 9.46094, 0.352539, 0.379395, 0.99707, 0.98291, stationary
-0.864746, 0, 52.125, 0.0239258, -0.875977, -0.852051, 0.326904, 0.307617, 0.344727, 0.361572, 9.125, 0.345703, 0.382568, 0.994629, 0.976563, stationary
-0.85498, 0.00292969, 51.375, 0.0253906, -0.871582, -0.846191, 0.337646, 0.32251, 0.354492, 0.365234, 9.375, 0.3479, 0.37915, 0.995117, 0.981934, stationary
-0.851563, 0.00390625, 51.0313, 0.0258789, -0.864258, -0.838379, 0.349365, 0.331055, 0.366211, 0.364746, 9.30469, 0.343262, 0.380127, 0.996094, 0.984375, stationary
-0.853516, 0.000976563, 51.0938, 0.0205078, -0.864258, -0.84375, 0.342773, 0.328369, 0.355225, 0.36499, 9.35156, 0.354004, 0.389648, 0.995117, 0.97998, stationary
-0.850586, 0.00390625, 50.9375, 0.0229492, -0.866699, -0.84375, 0.340332, 0.325928, 0.353271, 0.369141, 9.55469, 0.356445, 0.382568, 0.995117, 0.981934, stationary
-0.856445, 0, 51.3125, 0.0234375, -0.867188, -0.84375, 0.336426, 0.315674, 0.353027, 0.37085, 9.625, 0.356445, 0.390137, 0.994629, 0.979492, stationary
-0.852051, 0.00195313, 50.9688, 0.0302734, -0.866699, -0.836426, 0.335205, 0.318359, 0.350098, 0.374023, 9.76563, 0.360352, 0.392822, 0.993652, 0.979492, stationary
-0.852539, 0.00585938, 51.3125, 0.0214844, -0.865723, -0.844238, 0.332764, 0.321533, 0.350342, 0.369141, 9.57813, 0.355957, 0.381592, 0.995117, 0.977539, stationary
-0.850098, 0.00390625, 50.875, 0.0209961, -0.862305, -0.841309, 0.34082, 0.325684, 0.360107, 0.371826, 9.67188, 0.352783, 0.392334, 0.994629, 0.978516, stationary
-0.847656, 0.000488281, 50.375, 0.0942383, -0.896484, -0.802246, 0.375, 0.313477, 0.716309, 0.372803, 9.80469, 0.281494, 0.426758, 1.00293, 0.956055, stationary
0.185547, 0.135132, 11.875, 1.43945, -0.796875, 0.64209, 0.817871, 0.538574, 1.25586, 0.352295, 10.6641, 0.0575562, 0.833496, 0.99707, 0.634766, stationary
0.323242, 0.00793457, 7.87109, 0.349121, 0.148315, 0.497314, 0.674316, 0.285889, 1.05859, 0.580078, 26.6719, 0.271973, 0.958984, 1.00195, 0.826172, stationary
0.445801, 0.00012207, 13.9219, 0.0612793, 0.416504, 0.477783, 0.549316, 0.485107, 0.584961, 0.698242, 34, 0.662598, 0.729492, 0.996094, 0.973633, stationary
0.424316, 0.00012207, 12.6172, 0.0349121, 0.408203, 0.443115, 0.583008, 0.560059, 0.59375, 0.68457, 32.7813, 0.666016, 0.700195, 0.995117, 0.975098, stationary
0.453613, 0.0152588, 15.4766, 0.527832, 0.272217, 0.799805, 0.667969, 0.32666, 1.00586, 0.514648, 21.5781, 0.172729, 0.82373, 1.00195, 0.906738, stationary
0.334717, 6.10352e-05, 7.85156, 0.0466309, 0.307373, 0.354004, 0.937988, 0.900879, 0.975098, 0.125488, 1.15234, 0.0792236, 0.179321, 1.00391, 0.956543, stationary
0.331055, 0, 7.67578, 0.0366211, 0.318848, 0.355469, 0.944336, 0.922363, 0.96582, 0.0898438, 0.568359, 0.0734253, 0.112793, 1.00391, 0.985352, stationary
0.317383, 0, 7.05078, 0.0266113, 0.30542, 0.332031, 0.95166, 0.930176, 0.962891, 0.0682983, 0.335205, 0.0457764, 0.0955811, 1.00195, 0.984863, stationary
0.313477, 0.000183105, 6.89453, 0.0332031, 0.296875, 0.330078, 0.953125, 0.932129, 0.967285, 0.0513916, 0.189941, 0.034729, 0.0714111, 1.00195, 0.983887, stationary
0.321533, 0.000183105, 7.25, 0.059082, 0.279785, 0.338867, 0.949707, 0.906738, 0.994141, 0.0438538, 0.145264, 0.00952148, 0.0876465, 1.00195, 0.959473, stationary
