acc_x[g],acc_y[g],acc_z[g]
-0.23,-0.011,1.063
-0.278,0.048,0.951
-0.33,0.102,0.865
-0.31,0.048,0.86
-0.276,-0.016,1.036
-0.252,0.039,1.04
-0.287,0.096,0.942
-0.28,0.07,0.866
-0.273,-0.026,0.978
-0.311,0.049,0.989
-0.289,0.091,1.011
-0.279,0.077,0.913
-0.23,-0.01,1.023
-0.297,0.015,0.942
-0.311,0.081,0.954
-0.312,0.09,0.928
-0.219,-0.009,0.996
-0.241,0.023,1.024
-0.327,0.046,0.898
-0.345,0.096,0.941
-0.274,0.038,1.068
-0.227,0.057,0.978
-0.274,0.095,0.888
-0.309,0.028,0.896
-0.259,0.005,1.023
-0.252,0.053,1.045
-0.266,0.065,0.991
-0.284,0.049,0.855
-0.26,-0.002,0.971
-0.293,0.048,0.997
-0.299,0.092,1.011
-0.284,0.067,0.899
-0.232,-0.017,0.977
-0.289,0.031,0.981
-0.315,0.078,0.964
-0.311,0.079,0.911
-0.228,0.019,1
-0.257,-0.001,0.988
-0.316,0.058,0.92
-0.351,0.077,0.875
-0.265,0.025,0.938
-0.234,0.015,1.045
-0.27,0.031,0.989
-0.331,0.076,0.918
-0.308,0.059,0.845
-0.257,-0.004,1.04
-0.267,0.051,1.021
-0.279,0.063,1.007
-0.263,0.044,0.876
-0.274,-0.003,0.926
-0.318,0.065,0.95
-0.313,0.063,0.997
-0.281,0.07,0.93
-0.203,0.015,0.998
-0.288,0.015,0.951
-0.334,0.047,0.934
-0.326,0.099,0.912
-0.217,0.011,1.003
-0.217,0.032,1.072
-0.307,0.032,0.939
-0.344,0.084,0.888
-0.267,0.058,0.93
-0.231,0.008,1.076
-0.291,0.046,0.961
-0.331,0.043,0.913
-0.294,0.061,0.868
-0.263,0.031,0.976
-0.295,0.036,1.005
-0.295,0.037,0.993
-0.282,0.069,0.878
-0.245,0.015,0.98
-0.31,0.034,0.96
-0.337,0.077,0.966
-0.268,0.06,0.982
-0.185,0.028,1.017
-0.247,0.034,1.023
-0.34,0.045,0.895
-0.345,0.102,0.874
-0.238,0.036,0.996
-0.234,-0.004,1.036
-0.297,0.029,0.979
-0.339,0.087,0.881
-0.283,0.063,0.892
-0.257,0.016,1.024
-0.293,0.007,1.009
-0.322,0.069,0.927
-0.273,0.075,0.873
-0.264,0.009,0.974
-0.299,0.026,0.97
-0.296,0.073,1.009
-0.276,0.073,0.906
-0.238,0.019,0.977
-0.311,0.023,0.96
-0.317,0.055,0.983
-0.282,0.109,0.96
-0.2,0.011,1.037
-0.252,-0.017,0.996
-0.33,0.046,0.899
-0.339,0.108,0.887
-0.253,0.048,0.95
-0.228,-0.004,1.076
-0.31,0.011,0.925
-0.325,0.102,0.902
-0.27,0.079,0.91
-0.254,-0.026,1.03
-0.279,0.039,0.998
-0.311,0.064,0.956
-0.284,0.092,0.866
-0.252,0,0.986
-0.306,0.019,1.006
-0.303,0.061,0.954
-0.28,0.097,0.91
-0.235,-0.003,0.984
-0.295,0.013,0.953
-0.336,0.064,0.92
-0.308,0.086,0.915
-0.22,0.023,1.015
-0.25,-0.009,1.013
-0.315,0.049,0.927
-0.352,0.123,0.86
-0.263,0.039,0.958
-0.246,-0.013,1.057
-0.262,0.038,1.012
-0.306,0.097,0.823
-0.296,0.077,1.041
-0.276,0.011,1.001
-0.286,0.107,0.99
-0.284,0.085,0.893
-0.258,-0.017,0.976
-0.294,0.016,0.985
-0.3,0.081,1.007
-0.279,0.089,0.896
-0.228,0,1.003
-0.29,-0.001,0.961
-0.329,0.079,0.925
-0.326,0.114,0.912
-0.24,-0.005,1.003
-0.234,0.002,1.049
-0.304,0.045,0.932
-0.338,0.12,0.882
-0.293,0.048,0.936
-0.248,-0.015,1.074
-0.25,0.045,1.023
-0.305,0.092,0.936
-0.282,0.068,0.882
-0.263,-0.023,0.996
-0.297,0.055,1.016
-0.282,0.066,0.999
-0.281,0.091,0.881
-0.234,-0.017,1.045
-0.306,0.036,0.959
-0.309,0.08,0.969
-0.314,0.091,0.918
-0.228,-0.009,0.988
-0.262,0.021,0.995
-0.327,0.077,0.924
-0.337,0.087,0.891
-0.252,0.016,0.995
-0.223,0.002,1.048
-0.281,0.054,0.946
-0.348,0.087,0.857
-0.29,0.021,0.899
-0.253,0.006,1.046
-0.25,0.054,1.037
-0.287,0.078,0.951
-0.305,0.039,0.834
-0.264,0.004,0.997
-0.29,0.057,1
-0.288,0.086,1.021
-0.277,0.067,0.906
-0.228,-0.026,0.983
-0.293,0.047,0.978
-0.312,0.066,0.98
-0.304,0.077,0.88
-0.235,0.017,0.998
-0.269,0.012,0.975
-0.299,0.052,0.956
-0.339,0.088,0.887
-0.243,0.009,0.98
-0.221,0.023,1.058
-0.289,0.044,0.951
-0.343,0.077,0.888
-0.296,0.049,0.872
-0.264,0.011,1.032
-0.265,0.045,1.037
-0.297,0.064,0.967
-0.28,0.061,0.856
-0.283,0.001,0.955
-0.31,0.056,0.991
-0.287,0.063,1.012
-0.264,0.065,0.944
-0.215,0.016,1.006
-0.3,0.017,0.943
-0.349,0.067,0.938
-0.317,0.073,0.917
-0.198,0.011,1.006
-0.246,0.046,1.041
-0.331,0.029,0.918
-0.341,0.083,0.903
-0.259,0.059,0.949
-0.237,0.011,1.064
-0.278,0.035,0.971
-0.327,0.077,0.887
-0.294,0.059,0.906
-0.235,0.012,1.037
-0.266,0.048,1.039
-0.286,0.04,1.001
-0.267,0.068,0.873
-0.237,0.005,0.996
-0.301,0.039,0.974
-0.315,0.071,1.003
-0.27,0.073,0.917
-0.219,0,0.987
-0.292,0.03,0.974
-0.335,0.049,0.926
-0.32,0.111,0.901
-0.235,0.035,0.999
-0.241,-0.016,1.017
-0.307,0.038,0.935
-0.34,0.094,0.9
-0.246,0.051,0.941
-0.245,0.022,1.05
-0.281,-0.007,0.999
-0.317,0.081,0.928
-0.274,0.082,0.867
-0.265,-0.002,1.022
-0.284,0.033,0.998
-0.292,0.066,0.864
-0.273,0.077,0.964
-0.262,0,0.956
-0.318,0.057,0.995
-0.265,0.098,0.922
-0.217,0.003,1.001
-0.305,-0.003,0.939
-0.337,0.062,0.923
-0.294,0.11,0.943
-0.213,0.035,1.018
-0.232,0,1.063
-0.306,0.016,0.939
-0.333,0.109,0.881
-0.263,0.068,0.923
-0.233,-0.025,1.058
-0.28,0.046,0.982
-0.326,0.068,0.935
-0.287,0.078,0.863
-0.268,-0.006,0.981
-0.29,0.022,1.022
-0.285,0.078,0.99
-0.268,0.082,0.886
-0.259,-0.013,0.965
-0.306,0.022,0.965
-0.311,0.086,0.977
-0.268,0.076,0.938
-0.225,0.013,1.008
-0.262,0.001,0.998
-0.319,0.07,0.916
-0.344,0.128,0.889
-0.235,0.015,0.999
-0.224,-0.031,1.046
-0.287,0.046,0.946
-0.338,0.107,0.877
-0.307,0.056,0.86
-0.266,-0.021,1.042
-0.27,0.017,1
-0.3,0.098,0.942
-0.28,0.076,0.888
-0.259,-0.02,1.003
-0.29,0.034,0.975
-0.29,0.082,1.019
-0.271,0.085,0.921
-0.224,-0.01,1
-0.292,0.026,0.976
-0.315,0.083,0.972
-0.294,0.096,0.929
-0.232,-0.018,0.991
-0.269,0.001,0.979
-0.318,0.061,0.922
-0.328,0.115,0.901
-0.277,0.026,0.949
-0.234,-0.012,1.064
-0.289,0.032,0.933
-0.337,0.109,0.875
-0.278,0.042,0.901
-0.263,-0.014,1.018
-0.279,0.06,1.02
-0.295,0.069,0.984
-0.279,0.073,0.847
-0.249,-0.017,1.022
-0.287,0.042,1.008
-0.306,0.083,0.949
-0.313,0.072,0.904
-0.24,-0.013,0.984
-0.268,0.029,0.977
-0.326,0.08,0.922
-0.32,0.078,0.92
-0.229,0.007,0.998
-0.233,0.007,1.018
-0.314,0.069,0.935
-0.344,0.086,0.864
-0.259,0.009,0.962
-0.247,0.011,1.05
-0.256,0.053,1.034
-0.314,0.082,0.911
-0.312,0.052,0.829
-0.264,0,1.037
-0.28,0.039,1
-0.287,0.086,1.008
-0.289,0.066,0.865
-0.253,-0.026,0.956
-0.29,0.041,0.967
-0.312,0.071,0.983
-0.295,0.067,0.899
-0.211,0.012,1.016
-0.286,0.03,0.961
-0.328,0.052,0.929
-0.333,0.087,0.895
-0.246,0.007,0.979
-0.22,0.028,1.048
-0.304,0.047,0.919
-0.356,0.083,0.898
-0.272,0.043,0.912
-0.241,0.004,1.051
-0.282,0.04,0.985
-0.306,0.058,0.946
-0.274,0.061,0.861
-0.28,0.011,0.97
-0.306,0.056,1
-0.288,0.042,0.991
-0.264,0.064,0.882
-0.238,0.019,0.996
-0.309,0.023,0.934
-0.34,0.064,0.929
-0.312,0.073,1
-0.198,0.039,1.016
-0.242,0.05,0.931
-0.336,0.074,0.889
-0.245,0.042,0.968
-0.231,0.002,1.042
-0.282,0.029,0.964
-0.336,0.07,0.865
-0.289,0.06,0.897
-0.244,0.011,1.053
-0.27,0.026,1.008
-0.32,0.074,0.931
-0.303,0.061,0.827
-0.271,0.015,0.99
-0.315,0.043,0.979
-0.315,0.074,1.014
-0.263,0.07,0.906
-0.223,0.003,0.964
-0.308,0.042,0.97
-0.332,0.035,0.959
-0.286,0.114,0.938
-0.227,0.033,1.019
-0.247,-0.011,1.019
-0.308,0.031,0.952
-0.333,0.097,0.891
-0.235,0.049,0.982
-0.232,0.016,1.052
-0.32,0.011,0.935
-0.336,0.083,0.894
-0.267,0.067,0.884
-0.269,0.006,1.01
-0.287,0.029,0.993
-0.304,0.058,0.954
-0.288,0.084,0.849
-0.265,-0.002,0.988
-0.323,0.025,0.97
-0.289,0.058,1.001
-0.265,0.094,0.947
-0.21,-0.002,1.013
-0.313,0.003,0.922
-0.356,0.072,0.915
-0.296,0.094,0.959
-0.188,0.027,1.027
-0.252,0.011,1.035
-0.315,0.005,0.938
-0.323,0.115,0.878
-0.261,0.063,0.942
-0.233,-0.023,1.067
-0.271,0.037,0.999
-0.335,0.095,0.905
-0.28,0.066,0.893
-0.256,-0.005,1.003
-0.287,0.025,1.01
-0.28,0.078,0.986
-0.267,0.078,0.89
-0.269,-0.008,0.947
-0.315,0.023,0.959
-0.295,0.082,1.009
-0.266,0.086,0.918
-0.235,-0.007,1.003
-0.29,0.005,0.957
-0.323,0.068,0.927
-0.337,0.125,0.891
-0.237,0.01,1.009
-0.223,-0.038,1.041
-0.309,0.058,0.923
-0.345,0.115,0.893
-0.275,0.063,0.906
-0.249,-0.022,1.061
-0.266,0.016,0.99
-0.297,0.106,0.958
-0.27,0.078,0.888
-0.257,-0.022,1.031
-0.272,0.04,1.009
-0.3,0.074,0.984
-0.283,0.086,0.882
-0.241,-0.024,0.998
-0.302,0.028,0.947
-0.319,0.081,0.952
-0.301,0.092,0.919
-0.224,-0.026,0.995
-0.293,0.016,0.942
-0.332,0.075,0.914
-0.319,0.102,0.91
-0.254,0.018,0.988
-0.222,0,1.072
-0.272,0.043,0.957
-0.34,0.107,0.871
-0.282,0.053,0.916
-0.228,-0.026,1.084
-0.265,0.067,1.029
-0.297,0.065,0.949
-0.288,0.053,0.84
-0.258,-0.01,0.995
-0.303,0.047,0.974
-0.295,0.076,0.997
-0.303,0.075,0.897
-0.242,-0.012,0.99
-0.255,0.022,1.016
-0.306,0.087,0.967
-0.313,0.082,0.909
-0.223,-0.005,1.028
-0.24,0.017,1.015
-0.325,0.072,0.922
-0.355,0.098,0.987
-0.24,0,1.058
-0.24,0.038,0.999
-0.267,0.079,0.878
-0.323,0.04,0.831
-0.278,0.003,1.017
-0.258,0.032,1.033
-0.295,0.08,0.975
-0.288,0.076,0.876
-0.251,-0.027,0.976
-0.304,0.052,0.964
-0.312,0.074,0.996
-0.29,0.068,0.902
-0.214,0.008,1.037
-0.292,0.034,0.964
-0.319,0.062,0.961
-0.311,0.087,0.918
-0.234,0,0.996
-0.242,0.046,1.04
-0.316,0.042,0.916
-0.344,0.076,0.893
-0.268,0.043,0.935
-0.218,0.011,1.078
-0.27,0.032,0.969
-0.33,0.077,0.892
-0.27,0.047,0.895
-0.27,0.014,0.995
-0.293,0.066,1.027
-0.283,0.034,1.014
-0.258,0.072,0.884
-0.238,0.018,1.021
-0.292,0.04,0.991
-0.308,0.069,1.002
-0.288,0.072,0.922
-0.207,0.011,1.005
-0.253,0.032,0.997
-0.33,0.048,0.92
-0.337,0.077,0.881
-0.229,0.032,1.003
-0.235,0,1.009
-0.295,0.045,0.972
-0.344,0.083,0.86
-0.275,0.049,0.93
-0.252,0.027,1.049
-0.257,0.021,1.024
-0.313,0.07,0.931
-0.299,0.068,0.838
-0.264,0.007,1.028
-0.291,0.031,0.993
-0.291,0.077,1.017
-0.251,0.058,0.904
-0.225,-0.003,0.957
-0.309,0.031,0.959
-0.326,0.047,0.971
-0.277,0.097,0.962
-0.205,0.03,1.025
-0.269,-0.01,0.987
-0.319,0.039,0.912
-0.332,0.097,0.898
-0.253,0.047,0.956
-0.242,0.021,1.052
-0.319,0.009,0.937
-0.333,0.094,0.896
-0.258,0.068,0.908
-0.245,-0.003,1.046
-0.295,0.05,0.98
-0.296,0.046,0.964
-0.269,0.081,0.89
-0.263,-0.003,0.973
-0.32,0.035,0.982
-0.282,0.044,1
-0.269,0.097,0.91
-0.232,-0.002,0.995
-0.328,0.009,0.91
-0.346,0.076,0.941
-0.287,0.094,0.958
-0.188,0.016,1.034
-0.252,0.008,1.025
-0.345,0.048,0.899
-0.341,0.106,0.884
-0.247,0.044,0.968
-0.241,-0.011,1.049
-0.264,0.03,1.014
-0.324,0.088,0.91
-0.288,0.072,0.876
-0.259,-0.005,1.019
-0.277,0.007,1.009
-0.299,0.1,0.952
-0.284,0.071,0.869
-0.269,-0.007,0.983
-0.321,0.042,0.946
-0.296,0.068,1.015
-0.271,0.087,0.898
-0.248,-0.01,0.977
-0.318,0.013,0.948
-0.322,0.066,0.946
-0.324,0.132,0.908
-0.23,0.003,1.035
-0.219,-0.031,1.047
-0.298,0.055,0.948
-0.334,0.118,0.903
-0.267,0.057,0.928
-0.242,-0.022,1.076
-0.281,0.024,0.963
-0.29,0.095,0.892
-0.268,0.071,0.993
-0.273,0.041,1.001
-0.279,0.064,0.996
-0.302,0.092,0.861
-0.259,-0.023,0.983
-0.309,0.034,0.962
-0.308,0.083,0.969
-0.279,0.085,0.951
-0.219,-0.014,1.008
-0.286,0.018,0.956
-0.331,0.079,0.913
-0.305,0.105,0.922
-0.232,0.013,1.02
-0.227,0,1.058
-0.291,0.037,0.932
-0.346,0.107,0.854
-0.285,0.039,0.902
-0.238,-0.022,1.057
-0.262,0.05,1.029
-0.316,0.083,0.916
-0.297,0.058,0.843
-0.242,-0.024,1.017
-0.297,0.051,0.985
-0.291,0.084,1.007
-0.289,0.076,0.897
-0.243,-0.009,0.968
-0.289,0.031,0.951
-0.306,0.085,1.002
-0.29,0.09,0.904
-0.239,-0.006,1.017
-0.264,0.011,0.979
-0.317,0.071,0.932
-0.345,0.092,0.878
-0.266,-0.003,0.955
-0.244,-0.001,1.032
-0.276,0.056,0.965
-0.329,0.097,0.898
-0.302,0.037,0.862
-0.26,0,1.033
-0.244,0.04,1.047
-0.28,0.086,0.991
-0.288,0.076,0.859
-0.267,-0.019,0.964
-0.307,0.051,0.997
-0.297,0.066,0.998
-0.277,0.073,0.91
-0.221,0.001,1.034
-0.303,0.026,0.931
-0.331,0.062,0.939
-0.311,0.073,0.918
-0.227,0,0.992
-0.245,0.031,1.02
-0.312,0.064,0.926
-0.344,0.073,0.902
-0.255,0.037,0.958
-0.226,0.013,1.084
-0.272,0.039,0.972
-0.341,0.074,0.874
-0.291,0.055,0.893
-0.252,0.007,1.047
-0.281,0.072,1.029
-0.281,0.044,0.986
-0.266,0.054,0.874
-0.25,0.015,0.977
-0.309,0.043,0.963
-0.315,0.07,1
-0.295,0.072,0.9
-0.212,-0.008,0.99
-0.256,0.045,1.018
-0.324,0.053,0.943
-0.328,0.079,0.896
-0.233,0.04,1.011
-0.232,0.006,1.029
-0.301,0.039,0.95
-0.341,0.087,0.877
-0.266,0.035,0.935
-0.254,0.022,1.045
-0.269,0.039,1.01
-0.31,0.052,0.946
-0.286,0.064,0.844
-0.254,0.004,1.014
-0.276,0.04,1.005
-0.287,0.066,1.002
-0.266,0.074,0.882
-0.245,-0.005,0.958
-0.311,0.047,0.954
-0.322,0.056,0.988
-0.283,0.094,0.948
-0.211,0.029,1.027
-0.286,0,0.952
-0.334,0.04,0.923
-0.339,0.094,0.877
-0.227,0.038,0.983
-0.24,0.039,1.059
-0.3,0.002,0.952
-0.323,0.087,0.902
-0.265,0.066,0.904
-0.231,-0.005,1.059
-0.279,0.035,0.981
-0.319,0.059,0.934
-0.285,0.075,0.874
-0.268,0.008,0.979
-0.305,0.035,1
-0.281,0.048,0.886
-0.269,0.092,1.002
-0.226,0.009,0.944
-0.321,0.076,0.964
-0.28,0.089,0.961
-0.196,0.024,1.024
-0.246,0.01,1.03
-0.346,0.027,0.896
-0.351,0.115,0.874
-0.251,0.045,0.976
-0.22,-0.034,1.06
-0.281,0.043,0.981
-0.334,0.085,0.893
-0.278,0.068,0.888
-0.267,0.013,1.007
-0.275,0.011,1.029
-0.286,0.076,0.966
-0.27,0.092,0.869
-0.269,-0.007,0.987
-0.31,0.026,0.962
-0.294,0.076,1.015
-0.272,0.077,0.923
-0.234,-0.005,0.989
-0.295,0.007,0.963
-0.32,0.067,0.97
-0.297,0.125,0.935
-0.198,-0.001,1.023
-0.261,-0.012,0.985
-0.325,0.045,0.915
-0.335,0.116,0.888
-0.269,0.069,0.936
-0.241,-0.017,1.089
-0.28,0.015,0.968
-0.316,0.107,0.89
-0.293,0.065,0.882
-0.273,-0.027,1.01
-0.282,0.045,0.996
-0.301,0.064,0.999
-0.265,0.082,0.899
-0.249,-0.019,0.995
-0.29,0.035,1.006
-0.289,0.085,0.983
-0.277,0.085,0.924
-0.238,-0.014,0.995
-0.29,0.014,0.938
-0.332,0.082,0.911
-0.316,0.099,0.912
-0.232,0.012,1.017
-0.224,-0.009,1.06
-0.303,0.05,0.899
-0.362,0.118,0.835
-0.278,0.029,0.935
-0.227,-0.012,1.084
-0.253,0.052,1.042
-0.31,0.087,0.92
-0.309,0.062,0.809
-0.269,-0.025,1.018
-0.282,0.036,0.999
-0.298,0.098,0.976
-0.295,0.064,0.883
-0.254,-0.018,0.984
-0.288,0.031,0.953
-0.312,0.087,0.98
-0.299,0.076,0.913
-0.228,-0.011,1.002
-0.287,0.021,0.955
-0.325,0.068,0.93
-0.319,0.109,0.909
-0.235,-0.011,1.008
-0.236,0.012,1.048
-0.282,0.06,0.957
-0.334,0.105,0.878
-0.296,0.037,0.899
-0.235,-0.001,1.079
-0.249,0.036,1.004
-0.305,0.081,0.945
-0.294,0.06,0.848
-0.273,-0.018,0.97
-0.301,0.057,0.998
-0.297,0.057,0.999
-0.286,0.062,0.87
-0.226,-0.001,1.027
-0.298,0.046,0.962
-0.316,0.07,0.957
-0.305,0.076,0.938
-0.211,0.003,1.02
-0.241,0.032,1.014
-0.33,0.076,0.921
-0.341,0.071,0.899
-0.234,0.024,1.008
-0.225,0.016,1.064
-0.286,0.037,0.956
-0.345,0.081,0.875
-0.275,0.038,0.911
-0.258,0.015,1.043
-0.265,0.055,1.027
-0.322,0.056,0.908
-0.295,0.054,0.832
-0.249,0.008,1.013
-0.299,0.054,0.991
-0.297,0.073,1.031
-0.282,0.076,0.928
-0.201,-0.012,0.989
-0.278,0.047,0.977
-0.33,0.051,0.877
-0.323,0.085,1.019
-0.227,0.028,0.989
-0.257,0.041,0.932
-0.347,0.091,0.872
-0.265,0.035,0.956
-0.23,0.021,1.071
-0.282,0.025,0.945
-0.331,0.078,0.912
-0.28,0.055,0.868
-0.259,0.009,1.025
-0.278,0.051,1.018
-0.299,0.062,0.994
-0.264,0.069,0.879
-0.258,0.003,0.956
-0.315,0.051,0.992
-0.305,0.03,0.992
-0.265,0.092,0.929
-0.212,0.03,1.018
-0.293,0,0.934
-0.342,0.041,0.915
-0.329,0.093,0.882
-0.215,0.029,1.004
-0.237,0.028,1.06
-0.312,0.014,0.942
-0.333,0.082,0.885
-0.26,0.075,0.946
-0.237,0.001,1.063
-0.28,0.041,0.992
-0.328,0.062,0.902
-0.299,0.076,0.86
-0.263,0.009,1.034
-0.28,0.032,1.023
-0.275,0.052,1.008
-0.266,0.077,0.884
-0.245,0.003,0.957
-0.327,0.026,0.933
-0.32,0.079,0.985
-0.271,0.082,0.941
-0.193,0.001,1
-0.287,0.016,0.98
-0.337,0.03,0.925
-0.327,0.133,0.894
-0.248,0.036,0.994
-0.23,-0.025,1.06
-0.282,0.03,0.961
-0.349,0.109,0.869
-0.267,0.051,0.912
-0.262,0.004,1.018
-0.27,0.003,1.002
-0.297,0.089,0.96
-0.27,0.076,0.874
-0.279,-0.016,0.989
-0.3,0.035,0.977
-0.285,0.06,1.002
-0.261,0.085,0.896
-0.258,-0.01,0.967
-0.325,0.018,0.939
-0.308,0.073,0.99
-0.291,0.117,0.946
-0.207,0.002,1.025
-0.272,-0.018,0.974
-0.338,0.068,0.921
-0.327,0.115,0.918
-0.228,0.035,0.987
-0.24,-0.012,1.061
-0.289,0.013,0.934
-0.324,0.105,0.883
-0.288,0.057,0.89
-0.255,-0.025,1.055
-0.269,0.052,1.005
-0.31,0.077,0.958
-0.271,0.069,0.893
-0.27,-0.012,0.974
-0.301,0.04,0.985
-0.303,0.088,0.985
-0.287,0.073,0.892
-0.25,-0.02,0.966
-0.321,0.034,0.936
-0.332,0.087,0.967
-0.287,0.097,0.929
-0.218,-0.006,1.04
-0.246,0.003,1.016
-0.317,0.05,0.909
-0.356,0.123,0.86
-0.26,0.016,0.976
-0.218,-0.033,1.063
-0.277,0.058,0.98
-0.334,0.096,0.888
-0.304,0.054,0.839
-0.256,-0.011,1.029
-0.27,0.046,1.018
-0.297,0.087,0.987
-0.295,0.072,0.852
-0.271,-0.014,0.998
-0.289,0.04,0.964
-0.288,0.088,1.01
-0.274,0.06,0.932
-0.238,-0.013,0.982
-0.297,0.028,0.948
-0.33,0.073,0.937
-0.308,0.092,0.953
-0.197,-0.011,1.039
-0.251,0.018,1.005
-0.314,0.055,0.87
-0.342,0.102,0.93
-0.279,0.008,1.074
-0.237,0.025,0.996
-0.322,0.092,0.879
-0.307,0.067,0.86
-0.262,-0.011,1.018
-0.264,0.072,1.037
-0.286,0.046,1.013
-0.269,0.059,0.88
-0.245,-0.001,0.993
-0.31,0.058,0.979
-0.296,0.067,0.992
-0.286,0.069,0.932
-0.223,0,1.006
-0.273,0.035,0.983
-0.332,0.085,0.914
-0.349,0.066,0.882
-0.235,0.01,1.007
-0.224,0.013,1.039
-0.321,0.051,0.918
-0.362,0.094,0.863
-0.257,0.034,0.939
-0.25,0.02,1.048
-0.253,0.047,1.042
-0.302,0.05,0.934
-0.291,0.071,0.833
-0.256,0.016,1.022
-0.272,0.034,1.038
-0.281,0.065,1.013
-0.275,0.067,0.887
-0.235,-0.009,0.952
-0.308,0.053,0.937
-0.344,0.045,0.969
-0.309,0.079,0.913
-0.212,0.019,1.034
-0.28,0.015,0.957
-0.327,0.038,0.924
-0.332,0.105,0.895
-0.249,0.02,0.981
-0.233,0.027,1.067
-0.289,0.025,0.935
-0.332,0.082,0.888
-0.269,0.071,0.911
-0.241,0.002,1.076
-0.289,0.027,0.968
-0.318,0.06,0.928
-0.274,0.075,0.856
-0.268,0.005,0.947
-0.323,0.045,0.988
-0.305,0.024,1.004
-0.254,0.091,0.895
-0.23,0.016,0.988
-0.318,0.013,0.924
-0.329,0.065,0.965
-0.306,0.096,0.927
-0.202,0.024,1.035
-0.245,0.025,1.029
-0.32,0.037,0.935
-0.329,0.097,0.886
-0.229,0.048,1.003
-0.234,0,1.045
-0.287,0.035,0.98
-0.333,0.083,0.856
-0.291,0.056,0.867
-0.276,-0.002,1.011
-0.269,0.018,1.027
-0.296,0.064,0.944
-0.296,0.087,0.832
-0.271,-0.008,0.97
-0.308,0.028,0.984
-0.285,0.088,1.041
-0.254,0.085,0.94
-0.227,0.006,0.962
-0.306,0.007,0.97
-0.316,0.052,0.979
-0.278,0.126,0.951
-0.213,0.016,1.025
-0.254,-0.019,0.997
-0.305,0.033,0.932
-0.345,0.108,0.863
-0.269,0.047,0.942
-0.246,0,1.061
-0.276,0.005,0.961
-0.321,0.112,0.921
-0.282,0.06,0.874
-0.282,-0.012,1.008
-0.292,0.046,1.012
-0.27,0.062,1.003
-0.263,0.09,0.87
-0.276,-0.014,0.959
-0.325,0.041,0.979
-0.3,0.067,0.998
-0.269,0.1,0.931
-0.219,-0.005,1.007
-0.292,-0.008,0.93
-0.346,0.084,0.937
-0.319,0.102,0.935
-0.197,0.006,1.04
-0.227,-0.002,1.039
-0.313,0.033,0.916
-0.345,0.111,0.857
-0.283,0.042,0.937
-0.259,-0.004,1.052
-0.245,0.044,0.913
-0.307,0.087,0.868
-0.288,0,1.004
-0.276,0.041,1.011
-0.308,0.099,0.978
-0.284,0.049,0.867
-0.251,-0.025,0.971
-0.31,0.035,0.942
-0.297,0.091,1.021
-0.273,0.085,0.92
-0.232,-0.022,0.986
-0.29,0.021,0.959
-0.328,0.065,0.905
-0.348,0.125,0.894
-0.245,0.01,1.034
-0.208,-0.016,1.06
-0.281,0.06,0.961
-0.35,0.111,0.865
-0.279,0.034,0.92
-0.239,-0.007,1.054
-0.258,0.043,1.01
-0.302,0.078,0.948
-0.279,0.045,0.882
-0.27,-0.008,0.981
-0.286,0.06,1.008
-0.269,0.065,1.013
-0.274,0.075,0.888
-0.247,-0.023,0.993
-0.309,0.055,0.94
-0.328,0.067,0.938
-0.303,0.08,0.952
-0.193,-0.004,1.033
-0.276,0.016,0.966
-0.343,0.081,0.915
-0.351,0.079,0.873
-0.231,0.015,1.004
-0.216,0.019,1.073
-0.275,0.018,0.95
-0.352,0.09,0.865
-0.303,0.053,0.88
-0.23,-0.005,1.077
-0.239,0.063,1.032
-0.323,0.058,0.932
-0.306,0.045,0.848
-0.256,0.005,0.997
-0.302,0.063,0.987
-0.299,0.068,0.995
-0.278,0.056,0.895
-0.237,0,0.983
-0.304,0.05,0.944
-0.331,0.076,0.971
-0.305,0.064,0.915
-0.216,0.005,1.026
-0.234,0.009,1.012
-0.317,0.05,0.929
-0.347,0.103,0.901
-0.238,0.015,0.977
-0.217,0.003,1.057
-0.28,0.053,0.983
-0.342,0.061,0.866
-0.293,0.066,0.839
-0.273,0.023,1.029
-0.266,0.032,1.032
-0.291,0.056,0.977
-0.286,0.076,0.845
-0.269,0.002,0.968
-0.307,0.051,0.969
-0.315,0.053,1.004
-0.272,0.07,0.93
-0.211,0.015,1.028
-0.286,0.027,0.953
-0.338,0.05,0.917
-0.327,0.091,0.914
-0.208,0.018,1.029
-0.254,0.046,1.037
-0.327,0.015,0.904
-0.338,0.086,0.888
-0.266,0.072,0.935
-0.225,0.001,1.086
-0.275,0.02,0.99
-0.341,0.079,0.879
-0.276,0.064,0.878
-0.25,0.004,1.014
-0.292,0.059,1.037
-0.287,0.029,1.016
-0.257,0.083,0.905
-0.242,0.026,0.978
-0.305,0.024,0.955
-0.304,0.062,1.013
-0.288,0.085,0.906
-0.213,0.01,1.006
-0.271,0.025,0.985
-0.345,0.036,0.907
-0.336,0.101,0.889
-0.227,0.034,1.012
-0.234,-0.006,1.033
-0.317,0.034,0.933
-0.346,0.103,0.868
-0.269,0.044,0.919
-0.261,0.005,1.042
-0.254,0.013,1.021
-0.292,0.075,0.957
-0.285,0.102,0.846
-0.27,-0.005,1.001
-0.291,0.021,1.019
-0.274,0.081,0.912
-0.253,-0.011,0.948
-0.247,0.008,0.939
-0.319,0.053,0.965
-0.28,0.111,0.939
-0.207,0.02,1.029
-0.291,-0.013,0.936
-0.33,0.043,0.905
